"content","ecoregion","replicate","year","type","NofCell","totalCell","areaHa","areaPercentage"
"seralStage",149,1,1520,2,242,10476,1512.5,0.0231004200076365
"seralStage",149,1,1520,3,507,10476,3168.75,0.0483963344788087
"seralStage",149,1,1520,4,9692,10476,60575,0.92516227567774
"seralStage",149,1,1540,1,21,10476,131.25,0.00200458190148912
"seralStage",149,1,1540,2,257,10476,1606.25,0.0245322642229859
"seralStage",149,1,1540,3,505,10476,3156.25,0.0482054219167621
"seralStage",149,1,1540,4,9689,10476,60556.25,0.92487590683467
"seralStage",149,1,1560,1,30,10476,187.5,0.00286368843069874
"seralStage",149,1,1560,2,205,10476,1281.25,0.0195685376097747
"seralStage",149,1,1560,3,561,10476,3506.25,0.0535509736540664
"seralStage",149,1,1560,4,9678,10476,60487.5,0.923825887743414
"seralStage",149,1,1580,1,25,10476,156.25,0.00238640702558228
"seralStage",149,1,1580,2,271,10476,1693.75,0.025868652157312
"seralStage",149,1,1580,3,539,10476,3368.75,0.051450935471554
"seralStage",149,1,1580,4,9638,10476,60237.5,0.920007636502482
"seralStage",149,1,1600,1,23,10476,143.75,0.0021954944635357
"seralStage",149,1,1600,2,240,10476,1500,0.0229095074455899
"seralStage",149,1,1600,3,511,10476,3193.75,0.0487781596029019
"seralStage",149,1,1600,4,9700,10476,60625,0.925925925925926
"seralStage",149,1,1620,1,34,10476,212.5,0.00324551355479191
"seralStage",149,1,1620,2,247,10476,1543.75,0.023577701412753
"seralStage",149,1,1620,3,492,10476,3075,0.0469644902634593
"seralStage",149,1,1620,4,9700,10476,60625,0.925925925925926
"seralStage",149,1,1640,1,25,10476,156.25,0.00238640702558228
"seralStage",149,1,1640,2,243,10476,1518.75,0.0231958762886598
"seralStage",149,1,1640,3,542,10476,3387.5,0.0517373043146239
"seralStage",149,1,1640,4,9662,10476,60387.5,0.922298587247041
"seralStage",149,1,1660,1,34,10476,212.5,0.00324551355479191
"seralStage",149,1,1660,2,267,10476,1668.75,0.0254868270332188
"seralStage",149,1,1660,3,496,10476,3100,0.0473463153875525
"seralStage",149,1,1660,4,9677,10476,60481.25,0.92373043146239
"seralStage",149,1,1680,1,31,10476,193.75,0.00295914471172203
"seralStage",149,1,1680,2,275,10476,1718.75,0.0262504772814051
"seralStage",149,1,1680,3,513,10476,3206.25,0.0489690721649485
"seralStage",149,1,1680,4,9654,10476,60337.5,0.921534936998854
"seralStage",149,1,1700,1,29,10476,181.25,0.00276823214967545
"seralStage",149,1,1700,2,274,10476,1712.5,0.0261550210003818
"seralStage",149,1,1700,3,531,10476,3318.75,0.0506872852233677
"seralStage",149,1,1700,4,9638,10476,60237.5,0.920007636502482
"seralStage",149,1,1720,1,22,10476,137.5,0.00210003818251241
"seralStage",149,1,1720,2,270,10476,1687.5,0.0257731958762887
"seralStage",149,1,1720,3,544,10476,3400,0.0519282168766705
"seralStage",149,1,1720,4,9636,10476,60225,0.919816723940435
"seralStage",149,1,1740,1,18,10476,112.5,0.00171821305841924
"seralStage",149,1,1740,2,251,10476,1568.75,0.0239595265368461
"seralStage",149,1,1740,3,512,10476,3200,0.0488736158839252
"seralStage",149,1,1740,4,9691,10476,60568.75,0.925066819396716
"seralStage",149,1,1760,1,27,10476,168.75,0.00257731958762887
"seralStage",149,1,1760,2,226,10476,1412.5,0.0215731195112638
"seralStage",149,1,1760,3,508,10476,3175,0.048491790759832
"seralStage",149,1,1760,4,9710,10476,60687.5,0.926880488736159
"seralStage",149,1,1780,1,28,10476,175,0.00267277586865216
"seralStage",149,1,1780,2,235,10476,1468.75,0.0224322260404735
"seralStage",149,1,1780,3,500,10476,3125,0.0477281405116457
"seralStage",149,1,1780,4,9709,10476,60681.25,0.926785032455136
"seralStage",149,1,1800,1,24,10476,150,0.00229095074455899
"seralStage",149,1,1800,2,261,10476,1631.25,0.024914089347079
"seralStage",149,1,1800,3,515,10476,3218.75,0.049159984726995
"seralStage",149,1,1800,4,9672,10476,60450,0.923253150057274
"seralStage",149,1,1820,1,38,10476,237.5,0.00362733867888507
"seralStage",149,1,1820,2,264,10476,1650,0.0252004581901489
"seralStage",149,1,1820,3,534,10476,3337.5,0.0509736540664376
"seralStage",149,1,1820,4,9637,10476,60231.25,0.919912180221459
"seralStage",149,1,1840,1,35,10476,218.75,0.0033409698358152
"seralStage",149,1,1840,2,249,10476,1556.25,0.0237686139747995
"seralStage",149,1,1840,3,517,10476,3231.25,0.0493508972890416
"seralStage",149,1,1840,4,9670,10476,60437.5,0.923062237495227
"seralStage",149,1,1860,1,14,10476,87.5,0.00133638793432608
"seralStage",149,1,1860,2,281,10476,1756.25,0.0268232149675449
"seralStage",149,1,1860,3,483,10476,3018.75,0.0461053837342497
"seralStage",149,1,1860,4,9695,10476,60593.75,0.925448644520809
"seralStage",149,1,1880,1,18,10476,112.5,0.00171821305841924
"seralStage",149,1,1880,2,258,10476,1612.5,0.0246277205040092
"seralStage",149,1,1880,3,546,10476,3412.5,0.0521191294387171
"seralStage",149,1,1880,4,9651,10476,60318.75,0.921248568155785
"seralStage",149,1,1900,1,26,10476,162.5,0.00248186330660557
"seralStage",149,1,1900,2,223,10476,1393.75,0.021286750668194
"seralStage",149,1,1900,3,522,10476,3262.5,0.0498281786941581
"seralStage",149,1,1900,4,9701,10476,60631.25,0.926021382206949
"seralStage",149,1,1920,1,30,10476,187.5,0.00286368843069874
"seralStage",149,1,1920,2,204,10476,1275,0.0194730813287514
"seralStage",149,1,1920,3,512,10476,3200,0.0488736158839252
"seralStage",149,1,1920,4,9723,10476,60768.75,0.928121420389462
"seralStage",149,1,1940,1,25,10476,156.25,0.00238640702558228
"seralStage",149,1,1940,2,241,10476,1506.25,0.0230049637266132
"seralStage",149,1,1940,3,496,10476,3100,0.0473463153875525
"seralStage",149,1,1940,4,9707,10476,60668.75,0.926594119893089
"seralStage",149,1,1960,1,24,10476,150,0.00229095074455899
"seralStage",149,1,1960,2,262,10476,1637.5,0.0250095456281023
"seralStage",149,1,1960,3,493,10476,3081.25,0.0470599465444826
"seralStage",149,1,1960,4,9691,10476,60568.75,0.925066819396716
"seralStage",149,1,1980,1,23,10476,143.75,0.0021954944635357
"seralStage",149,1,1980,2,272,10476,1700,0.0259641084383352
"seralStage",149,1,1980,3,515,10476,3218.75,0.049159984726995
"seralStage",149,1,1980,4,9657,10476,60356.25,0.921821305841924
"seralStage",149,1,2000,1,19,10476,118.75,0.00181366933944254
"seralStage",149,1,2000,2,255,10476,1593.75,0.0243413516609393
"seralStage",149,1,2000,3,551,10476,3443.75,0.0525964108438335
"seralStage",149,1,2000,4,9641,10476,60256.25,0.920294005345552
"seralStage",149,2,1400,1,20,10472,125,0.00190985485103132
"seralStage",149,2,1400,2,265,10472,1656.25,0.025305576776165
"seralStage",149,2,1400,3,529,10472,3306.25,0.0505156608097785
"seralStage",149,2,1400,4,9658,10472,60362.5,0.922268907563025
"seralStage",149,2,1420,1,28,10472,175,0.00267379679144385
"seralStage",149,2,1420,2,245,10472,1531.25,0.0233957219251337
"seralStage",149,2,1420,3,484,10472,3025,0.046218487394958
"seralStage",149,2,1420,4,9715,10472,60718.75,0.927711993888464
"seralStage",149,2,1440,1,27,10472,168.75,0.00257830404889228
"seralStage",149,2,1440,2,234,10472,1462.5,0.0223453017570665
"seralStage",149,2,1440,3,528,10472,3300,0.0504201680672269
"seralStage",149,2,1440,4,9681,10472,60506.25,0.924465240641711
"seralStage",149,2,1460,1,22,10472,137.5,0.00210084033613445
"seralStage",149,2,1460,2,283,10472,1768.75,0.0270244461420932
"seralStage",149,2,1460,3,483,10472,3018.75,0.0461229946524064
"seralStage",149,2,1460,4,9681,10472,60506.25,0.924465240641711
"seralStage",149,2,1480,1,28,10472,175,0.00267379679144385
"seralStage",149,2,1480,2,245,10472,1531.25,0.0233957219251337
"seralStage",149,2,1480,3,561,10472,3506.25,0.0535714285714286
"seralStage",149,2,1480,4,9635,10472,60218.75,0.920072574484339
"seralStage",149,2,1500,1,18,10472,112.5,0.00171886936592819
"seralStage",149,2,1500,2,272,10472,1700,0.025974025974026
"seralStage",149,2,1500,3,535,10472,3343.75,0.0510886172650879
"seralStage",149,2,1500,4,9642,10472,60262.5,0.9207410236822
"seralStage",149,2,1520,1,25,10472,156.25,0.00238731856378915
"seralStage",149,2,1520,2,253,10472,1581.25,0.0241596638655462
"seralStage",149,2,1520,3,522,10472,3262.5,0.0498472116119175
"seralStage",149,2,1520,4,9667,10472,60418.75,0.923128342245989
"seralStage",149,2,1540,1,17,10472,106.25,0.00162337662337662
"seralStage",149,2,1540,2,241,10472,1506.25,0.0230137509549274
"seralStage",149,2,1540,3,543,10472,3393.75,0.0518525592055004
"seralStage",149,2,1540,4,9666,10472,60412.5,0.923032849503438
"seralStage",149,2,1560,1,26,10472,162.5,0.00248281130634072
"seralStage",149,2,1560,2,232,10472,1450,0.0221543162719633
"seralStage",149,2,1560,3,535,10472,3343.75,0.0510886172650879
"seralStage",149,2,1560,4,9675,10472,60468.75,0.923892284186402
"seralStage",149,2,1580,1,22,10472,137.5,0.00210084033613445
"seralStage",149,2,1580,2,229,10472,1431.25,0.0218678380443086
"seralStage",149,2,1580,3,488,10472,3050,0.0466004583651643
"seralStage",149,2,1580,4,9728,10472,60800,0.928953399541635
"seralStage",149,2,1600,1,22,10472,137.5,0.00210084033613445
"seralStage",149,2,1600,2,253,10472,1581.25,0.0241596638655462
"seralStage",149,2,1600,3,491,10472,3068.75,0.0468869365928189
"seralStage",149,2,1600,4,9700,10472,60625,0.926279602750191
"seralStage",149,2,1620,1,28,10472,175,0.00267379679144385
"seralStage",149,2,1620,2,253,10472,1581.25,0.0241596638655462
"seralStage",149,2,1620,3,525,10472,3281.25,0.0501336898395722
"seralStage",149,2,1620,4,9661,10472,60381.25,0.92255538579068
"seralStage",149,2,1640,1,31,10472,193.75,0.00296027501909855
"seralStage",149,2,1640,2,234,10472,1462.5,0.0223453017570665
"seralStage",149,2,1640,3,522,10472,3262.5,0.0498472116119175
"seralStage",149,2,1640,4,9677,10472,60481.25,0.924083269671505
"seralStage",149,2,1660,1,29,10472,181.25,0.00276928953399542
"seralStage",149,2,1660,2,255,10472,1593.75,0.0243506493506494
"seralStage",149,2,1660,3,542,10472,3387.5,0.0517570664629488
"seralStage",149,2,1660,4,9638,10472,60237.5,0.920359052711994
"seralStage",149,2,1680,1,27,10472,168.75,0.00257830404889228
"seralStage",149,2,1680,2,284,10472,1775,0.0271199388846448
"seralStage",149,2,1680,3,558,10472,3487.5,0.0532849503437739
"seralStage",149,2,1680,4,9598,10472,59987.5,0.916539343009931
"seralStage",149,2,1700,1,34,10472,212.5,0.00324675324675325
"seralStage",149,2,1700,2,265,10472,1656.25,0.025305576776165
"seralStage",149,2,1700,3,516,10472,3225,0.0492742551566081
"seralStage",149,2,1700,4,9653,10472,60331.25,0.921791443850267
"seralStage",149,2,1720,1,25,10472,156.25,0.00238731856378915
"seralStage",149,2,1720,2,269,10472,1681.25,0.0256875477463713
"seralStage",149,2,1720,3,535,10472,3343.75,0.0510886172650879
"seralStage",149,2,1720,4,9638,10472,60237.5,0.920359052711994
"seralStage",149,2,1740,1,20,10472,125,0.00190985485103132
"seralStage",149,2,1740,2,239,10472,1493.75,0.0228227654698243
"seralStage",149,2,1740,3,554,10472,3462.5,0.0529029793735676
"seralStage",149,2,1740,4,9655,10472,60343.75,0.921982429335371
"seralStage",149,2,1760,1,31,10472,193.75,0.00296027501909855
"seralStage",149,2,1760,2,250,10472,1562.5,0.0238731856378915
"seralStage",149,2,1760,3,475,10472,2968.75,0.0453590527119939
"seralStage",149,2,1760,4,9712,10472,60700,0.92742551566081
"seralStage",149,2,1780,1,24,10472,150,0.00229182582123759
"seralStage",149,2,1780,2,226,10472,1412.5,0.0215813598166539
"seralStage",149,2,1780,3,479,10472,2993.75,0.0457410236822002
"seralStage",149,2,1780,4,9737,10472,60856.25,0.929812834224599
"seralStage",149,2,1800,1,26,10472,162.5,0.00248281130634072
"seralStage",149,2,1800,2,256,10472,1600,0.0244461420932009
"seralStage",149,2,1800,3,448,10472,2800,0.0427807486631016
"seralStage",149,2,1800,4,9736,10472,60850,0.929717341482047
"seralStage",149,2,1820,1,36,10472,225,0.00343773873185638
"seralStage",149,2,1820,2,260,10472,1625,0.0248281130634072
"seralStage",149,2,1820,3,551,10472,3443.75,0.0526165011459129
"seralStage",149,2,1820,4,9620,10472,60125,0.918640183346066
"seralStage",149,2,1840,1,25,10472,156.25,0.00238731856378915
"seralStage",149,2,1840,2,263,10472,1643.75,0.0251145912910619
"seralStage",149,2,1840,3,532,10472,3325,0.0508021390374332
"seralStage",149,2,1840,4,9646,10472,60287.5,0.921122994652406
"seralStage",149,2,1860,1,27,10472,168.75,0.00257830404889228
"seralStage",149,2,1860,2,256,10472,1600,0.0244461420932009
"seralStage",149,2,1860,3,534,10472,3337.5,0.0509931245225363
"seralStage",149,2,1860,4,9649,10472,60306.25,0.921409472880061
"seralStage",149,2,1880,1,21,10472,131.25,0.00200534759358289
"seralStage",149,2,1880,2,273,10472,1706.25,0.0260695187165775
"seralStage",149,2,1880,3,527,10472,3293.75,0.0503246753246753
"seralStage",149,2,1880,4,9646,10472,60287.5,0.921122994652406
"seralStage",149,2,1900,1,29,10472,181.25,0.00276928953399542
"seralStage",149,2,1900,2,223,10472,1393.75,0.0212948815889992
"seralStage",149,2,1900,3,525,10472,3281.25,0.0501336898395722
"seralStage",149,2,1900,4,9692,10472,60575,0.925515660809778
"seralStage",149,2,1920,1,26,10472,162.5,0.00248281130634072
"seralStage",149,2,1920,2,231,10472,1443.75,0.0220588235294118
"seralStage",149,2,1920,3,515,10472,3218.75,0.0491787624140565
"seralStage",149,2,1920,4,9695,10472,60593.75,0.925802139037433
"seralStage",149,2,1940,1,25,10472,156.25,0.00238731856378915
"seralStage",149,2,1940,2,271,10472,1693.75,0.0258785332314744
"seralStage",149,2,1940,3,474,10472,2962.5,0.0452635599694423
"seralStage",149,2,1940,4,9697,10472,60606.25,0.925993124522536
"seralStage",149,2,1960,1,31,10472,193.75,0.00296027501909855
"seralStage",149,2,1960,2,238,10472,1487.5,0.0227272727272727
"seralStage",149,2,1960,3,522,10472,3262.5,0.0498472116119175
"seralStage",149,2,1960,4,9676,10472,60475,0.923987776928953
"seralStage",149,2,1980,1,30,10472,187.5,0.00286478227654698
"seralStage",149,2,1980,2,248,10472,1550,0.0236822001527884
"seralStage",149,2,1980,3,519,10472,3243.75,0.0495607333842628
"seralStage",149,2,1980,4,9671,10472,60443.75,0.923510313216196
"seralStage",149,2,2000,1,22,10472,137.5,0.00210084033613445
"seralStage",149,2,2000,2,282,10472,1762.5,0.0269289533995416
"seralStage",149,2,2000,3,507,10472,3168.75,0.048414820473644
"seralStage",149,2,2000,4,9658,10472,60362.5,0.922268907563025
"seralStage",149,3,1400,1,26,10477,162.5,0.00248162641977665
"seralStage",149,3,1400,2,257,10477,1606.25,0.0245299226877923
"seralStage",149,3,1400,3,542,10477,3387.5,0.0517323661353441
"seralStage",149,3,1400,4,9652,10477,60325,0.921256084757087
"seralStage",149,3,1420,1,22,10477,137.5,0.00209983773981101
"seralStage",149,3,1420,2,265,10477,1656.25,0.0252935000477236
"seralStage",149,3,1420,3,522,10477,3262.5,0.0498234227355159
"seralStage",149,3,1420,4,9667,10477,60418.75,0.922687792306958
"seralStage",149,3,1440,1,21,10477,131.25,0.0020043905698196
"seralStage",149,3,1440,2,251,10477,1568.75,0.0239572396678438
"seralStage",149,3,1440,3,504,10477,3150,0.0481053736756705
"seralStage",149,3,1440,4,9698,10477,60612.5,0.925646654576692
"seralStage",149,3,1460,1,31,10477,193.75,0.0029588622697337
"seralStage",149,3,1460,2,248,10477,1550,0.0236708981578696
"seralStage",149,3,1460,3,519,10477,3243.75,0.0495370812255417
"seralStage",149,3,1460,4,9677,10477,60481.25,0.923642264006872
"seralStage",149,3,1480,1,22,10477,137.5,0.00209983773981101
"seralStage",149,3,1480,2,242,10477,1512.5,0.0230982151379212
"seralStage",149,3,1480,3,497,10477,3106.25,0.0474372434857306
"seralStage",149,3,1480,4,9714,10477,60712.5,0.927173809296554
"seralStage",149,3,1500,1,26,10477,162.5,0.00248162641977665
"seralStage",149,3,1500,2,248,10477,1550,0.0236708981578696
"seralStage",149,3,1500,3,497,10477,3106.25,0.0474372434857306
"seralStage",149,3,1500,4,9705,10477,60656.25,0.926314784766632
"seralStage",149,3,1520,1,21,10477,131.25,0.0020043905698196
"seralStage",149,3,1520,2,257,10477,1606.25,0.0245299226877923
"seralStage",149,3,1520,3,526,10477,3287.5,0.0502052114154815
"seralStage",149,3,1520,4,9673,10477,60456.25,0.923260475326907
"seralStage",149,3,1540,1,19,10477,118.75,0.00181349622983679
"seralStage",149,3,1540,2,227,10477,1418.75,0.02166650758805
"seralStage",149,3,1540,3,545,10477,3406.25,0.0520187076453183
"seralStage",149,3,1540,4,9684,10477,60525,0.924310394196812
"seralStage",149,3,1560,1,21,10477,131.25,0.0020043905698196
"seralStage",149,3,1560,2,246,10477,1537.5,0.0234800038178868
"seralStage",149,3,1560,3,535,10477,3343.75,0.0510642359454042
"seralStage",149,3,1560,4,9672,10477,60450,0.923165028156915
"seralStage",149,3,1580,1,18,10477,112.5,0.00171804905984538
"seralStage",149,3,1580,2,258,10477,1612.5,0.0246253698577837
"seralStage",149,3,1580,3,541,10477,3381.25,0.0516369189653527
"seralStage",149,3,1580,4,9656,10477,60350,0.921637873437053
"seralStage",149,3,1600,1,15,10477,93.75,0.00143170754987115
"seralStage",149,3,1600,2,251,10477,1568.75,0.0239572396678438
"seralStage",149,3,1600,3,476,10477,2975,0.045432852915911
"seralStage",149,3,1600,4,9728,10477,60800,0.928510069676434
"seralStage",149,3,1620,1,37,10477,231.25,0.00353154528968216
"seralStage",149,3,1620,2,247,10477,1543.75,0.0235754509878782
"seralStage",149,3,1620,3,513,10477,3206.25,0.0489643982055932
"seralStage",149,3,1620,4,9674,10477,60462.5,0.923355922496898
"seralStage",149,3,1640,1,30,10477,187.5,0.00286341509974229
"seralStage",149,3,1640,2,252,10477,1575,0.0240526868378353
"seralStage",149,3,1640,3,540,10477,3375,0.0515414717953613
"seralStage",149,3,1640,4,9647,10477,60293.75,0.92077884890713
"seralStage",149,3,1660,1,30,10477,187.5,0.00286341509974229
"seralStage",149,3,1660,2,274,10477,1712.5,0.0261525245776463
"seralStage",149,3,1660,3,485,10477,3031.25,0.0462918774458337
"seralStage",149,3,1660,4,9680,10477,60500,0.923928605516846
"seralStage",149,3,1680,1,36,10477,225,0.00343609811969075
"seralStage",149,3,1680,2,263,10477,1643.75,0.0251026057077408
"seralStage",149,3,1680,3,549,10477,3431.25,0.052400496325284
"seralStage",149,3,1680,4,9624,10477,60150,0.918583563997327
"seralStage",149,3,1700,1,24,10477,150,0.00229073207979383
"seralStage",149,3,1700,2,269,10477,1681.25,0.0256752887276892
"seralStage",149,3,1700,3,511,10477,3193.75,0.0487735038656104
"seralStage",149,3,1700,4,9669,10477,60431.25,0.922878686646941
"seralStage",149,3,1720,1,18,10477,112.5,0.00171804905984538
"seralStage",149,3,1720,2,245,10477,1531.25,0.0233845566478954
"seralStage",149,3,1720,3,566,10477,3537.5,0.0540230982151379
"seralStage",149,3,1720,4,9642,10477,60262.5,0.920301613057173
"seralStage",149,3,1740,1,25,10477,156.25,0.00238617924978524
"seralStage",149,3,1740,2,228,10477,1425,0.0217619547580414
"seralStage",149,3,1740,3,520,10477,3250,0.0496325283955331
"seralStage",149,3,1740,4,9700,10477,60625,0.925837548916675
"seralStage",149,3,1760,1,30,10477,187.5,0.00286341509974229
"seralStage",149,3,1760,2,273,10477,1706.25,0.0260570774076549
"seralStage",149,3,1760,3,499,10477,3118.75,0.0476281378257135
"seralStage",149,3,1760,4,9670,10477,60437.5,0.922974133816932
"seralStage",149,3,1780,1,25,10477,156.25,0.00238617924978524
"seralStage",149,3,1780,2,254,10477,1587.5,0.0242435811778181
"seralStage",149,3,1780,3,492,10477,3075,0.0469600076357736
"seralStage",149,3,1780,4,9703,10477,60643.75,0.926123890426649
"seralStage",149,3,1800,1,34,10477,212.5,0.00324520377970793
"seralStage",149,3,1800,2,253,10477,1581.25,0.0241481340078267
"seralStage",149,3,1800,3,504,10477,3150,0.0481053736756705
"seralStage",149,3,1800,4,9683,10477,60518.75,0.924214947026821
"seralStage",149,3,1820,1,21,10477,131.25,0.0020043905698196
"seralStage",149,3,1820,2,274,10477,1712.5,0.0261525245776463
"seralStage",149,3,1820,3,537,10477,3356.25,0.051255130285387
"seralStage",149,3,1820,4,9639,10477,60243.75,0.920015271547199
"seralStage",149,3,1840,1,22,10477,137.5,0.00209983773981101
"seralStage",149,3,1840,2,261,10477,1631.25,0.0249117113677579
